RegionID,SizeRank,RegionName,RegionType,StateName,Date,ZHVI
47,4,Pennsylvania,state,,2000-11-30,102838.75377270785
21,5,Illinois,state,,2000-11-30,135903.56287328943
44,6,Ohio,state,,2000-11-30,108723.09367522749
16,7,Georgia,state,,2000-11-30,133372.35033723203
36,8,North Carolina,state,,2000-11-30,133168.9294226158
30,9,Michigan,state,,2000-11-30,122392.82610033455
40,10,New Jersey,state,,2000-11-30,182593.4190264539
56,11,Virginia,state,,2000-11-30,130970.52869576696
59,12,Washington,state,,2000-11-30,181876.25474004983
8,13,Arizona,state,,2000-11-30,141716.3537944837
26,14,Massachusetts,state,,2000-11-30,217224.74666951512
53,15,Tennessee,state,,2000-11-30,114845.6935542247
22,16,Indiana,state,,2000-11-30,99021.26738260267
27,17,Maryland,state,,2000-11-30,156931.002309131
32,18,Missouri,state,,2000-11-30,101795.5742217895
60,19,Wisconsin,state,,2000-11-30,124567.83067519346
10,20,Colorado,state,,2000-11-30,193373.8815164565
31,21,Minnesota,state,,2000-11-30,136733.99663782626
51,22,South Carolina,state,,2000-11-30,118949.33688926608
4,23,Alabama,state,,2000-11-30,102934.52654324232
25,24,Louisiana,state,,2000-11-30,113010.9332731911
24,25,Kentucky,state,,2000-11-30,91421.6479627953
46,26,Oregon,state,,2000-11-30,155983.77108635267
45,27,Oklahoma,state,,2000-11-30,86239.43511515325
11,28,Connecticut,state,,2000-11-30,172587.3825701376
55,30,Utah,state,,2000-11-30,176239.94952170295
19,31,Iowa,state,,2000-11-30,94052.69534113766
42,32,Nevada,state,,2000-11-30,159892.60905014517
6,33,Arkansas,state,,2000-11-30,91890.1185587853
34,34,Mississippi,state,,2000-11-30,92019.88237659688
23,35,Kansas,state,,2000-11-30,91195.76211359951
41,36,New Mexico,state,,2000-11-30,
38,37,Nebraska,state,,2000-11-30,117334.25756415197
20,38,Idaho,state,,2000-11-30,126474.23036111271
61,39,West Virginia,state,,2000-11-30,74872.97439991342
18,40,Hawaii,state,,2000-11-30,203057.50829080443
39,41,New Hampshire,state,,2000-11-30,145109.34061620702
28,42,Maine,state,,2000-11-30,113599.33834464347
50,43,Rhode Island,state,,2000-11-30,141161.56909914818
35,44,Montana,state,,2000-11-30,
13,45,Delaware,state,,2000-11-30,154872.7756321003
52,46,South Dakota,state,,2000-11-30,106811.09338668552
37,47,North Dakota,state,,2000-11-30,
3,48,Alaska,state,,2000-11-30,137765.8881438884
12,49,District of Columbia,state,,2000-11-30,173514.72096712227
58,50,Vermont,state,,2000-11-30,121805.0591396058
62,51,Wyoming,state,,2000-11-30,
9,0,California,state,,2000-12-31,210991.8674987997
54,1,Texas,state,,2000-12-31,114614.38525028276
14,2,Florida,state,,2000-12-31,114299.1576025361
43,3,New York,state,,2000-12-31,164961.86832433337
47,4,Pennsylvania,state,,2000-12-31,103322.46605746148
21,5,Illinois,state,,2000-12-31,136787.1246196987
44,6,Ohio,state,,2000-12-31,109181.32041680948
16,7,Georgia,state,,2000-12-31,134339.56946152504
36,8,North Carolina,state,,2000-12-31,133758.18164639085
30,9,Michigan,state,,2000-12-31,123246.03372449354
40,10,New Jersey,state,,2000-12-31,184033.5261468652
56,11,Virginia,state,,2000-12-31,131888.29752870792
59,12,Washington,state,,2000-12-31,182683.74072722587
8,13,Arizona,state,,2000-12-31,142356.43480693607
26,14,Massachusetts,state,,2000-12-31,220207.57667399515
53,15,Tennessee,state,,2000-12-31,115265.05345109968
22,16,Indiana,state,,2000-12-31,99676.47255710728
27,17,Maryland,state,,2000-12-31,157806.454267149
32,18,Missouri,state,,2000-12-31,102507.7400399177
60,19,Wisconsin,state,,2000-12-31,125160.01557163228
10,20,Colorado,state,,2000-12-31,195343.1907882971
31,21,Minnesota,state,,2000-12-31,138347.12265587752
51,22,South Carolina,state,,2000-12-31,119397.74162353226
4,23,Alabama,state,,2000-12-31,103389.67654687756
25,24,Louisiana,state,,2000-12-31,113649.18866212264
24,25,Kentucky,state,,2000-12-31,91866.3870866281
46,26,Oregon,state,,2000-12-31,156436.5440158168
45,27,Oklahoma,state,,2000-12-31,86639.52677247032
11,28,Connecticut,state,,2000-12-31,173850.21299290095
55,30,Utah,state,,2000-12-31,176768.86795016107
19,31,Iowa,state,,2000-12-31,94542.28643870678
42,32,Nevada,state,,2000-12-31,160603.97867087775
6,33,Arkansas,state,,2000-12-31,92393.59557575284
34,34,Mississippi,state,,2000-12-31,92677.64943246508
23,35,Kansas,state,,2000-12-31,91630.59156564044
41,36,New Mexico,state,,2000-12-31,
38,37,Nebraska,state,,2000-12-31,117668.85572560575
20,38,Idaho,state,,2000-12-31,126720.86033332026
61,39,West Virginia,state,,2000-12-31,75456.28582812673
18,40,Hawaii,state,,2000-12-31,203836.47286825223
39,41,New Hampshire,state,,2000-12-31,146943.44048704332
28,42,Maine,state,,2000-12-31,114667.98910213866
50,43,Rhode Island,state,,2000-12-31,142256.59495878735
35,44,Montana,state,,2000-12-31,
13,45,Delaware,state,,2000-12-31,155647.15653396727
52,46,South Dakota,state,,2000-12-31,106709.20798254995
37,47,North Dakota,state,,2000-12-31,
3,48,Alaska,state,,2000-12-31,138109.65591791924
12,49,District of Columbia,state,,2000-12-31,173873.45041260836
58,50,Vermont,state,,2000-12-31,122699.62402586768
62,51,Wyoming,state,,2000-12-31,
9,0,California,state,,2001-01-31,212980.8075406932
54,1,Texas,state,,2001-01-31,114838.01500556288
14,2,Florida,state,,2001-01-31,114971.34138119192
43,3,New York,state,,2001-01-31,166188.88996812687
47,4,Pennsylvania,state,,2001-01-31,103799.92209518827
21,5,Illinois,state,,2001-01-31,137421.3571744006
44,6,Ohio,state,,2001-01-31,109606.48698375432
16,7,Georgia,state,,2001-01-31,135278.48130467717
36,8,North Carolina,state,,2001-01-31,134366.72954243174
30,9,Michigan,state,,2001-01-31,124052.25871533528
40,10,New Jersey,state,,2001-01-31,185381.40900140427
56,11,Virginia,state,,2001-01-31,132812.48952695125
59,12,Washington,state,,2001-01-31,183528.55111877128
8,13,Arizona,state,,2001-01-31,142979.78664357855
26,14,Massachusetts,state,,2001-01-31,222902.8888294132
53,15,Tennessee,state,,2001-01-31,115744.12520887978
22,16,Indiana,state,,2001-01-31,100149.06987902104
27,17,Maryland,state,,2001-01-31,158528.99582448383
32,18,Missouri,state,,2001-01-31,103039.04770849513
60,19,Wisconsin,state,,2001-01-31,125702.3791583578
10,20,Colorado,state,,2001-01-31,197318.28521314464
31,21,Minnesota,state,,2001-01-31,139801.5869117897
51,22,South Carolina,state,,2001-01-31,119920.03374654596
4,23,Alabama,state,,2001-01-31,103898.09749358508
25,24,Louisiana,state,,2001-01-31,114356.92644063228
24,25,Kentucky,state,,2001-01-31,92383.73549458636
46,26,Oregon,state,,2001-01-31,156946.9950531194
45,27,Oklahoma,state,,2001-01-31,87084.79829647584
11,28,Connecticut,state,,2001-01-31,174956.68391118138
55,30,Utah,state,,2001-01-31,177261.275043816
19,31,Iowa,state,,2001-01-31,94874.47516379248
42,32,Nevada,state,,2001-01-31,161333.2934434942
6,33,Arkansas,state,,2001-01-31,92988.88546831987
34,34,Mississippi,state,,2001-01-31,93276.3489362644
23,35,Kansas,state,,2001-01-31,92171.47186921386
41,36,New Mexico,state,,2001-01-31,
38,37,Nebraska,state,,2001-01-31,118179.77851128632
20,38,Idaho,state,,2001-01-31,127120.66848938951
61,39,West Virginia,state,,2001-01-31,76166.01534161998
18,40,Hawaii,state,,2001-01-31,204488.799106108
39,41,New Hampshire,state,,2001-01-31,148613.11729043184
28,42,Maine,state,,2001-01-31,115983.20893954004
50,43,Rhode Island,state,,2001-01-31,143331.3934288718
35,44,Montana,state,,2001-01-31,
13,45,Delaware,state,,2001-01-31,156505.67294766486
52,46,South Dakota,state,,2001-01-31,106770.40588286804
37,47,North Dakota,state,,2001-01-31,
3,48,Alaska,state,,2001-01-31,140540.12002406237
12,49,District of Columbia,state,,2001-01-31,174671.7080454891
58,50,Vermont,state,,2001-01-31,123493.97079391502
62,51,Wyoming,state,,2001-01-31,
9,0,California,state,,2001-02-28,214947.4605409045
54,1,Texas,state,,2001-02-28,114804.22432306327
14,2,Florida,state,,2001-02-28,115639.15668309695
43,3,New York,state,,2001-02-28,167210.0971985672
47,4,Pennsylvania,state,,2001-02-28,104236.47258210211
21,5,Illinois,state,,2001-02-28,138056.85318530785
44,6,Ohio,state,,2001-02-28,109944.74082979614
16,7,Georgia,state,,2001-02-28,136086.47333705498
36,8,North Carolina,state,,2001-02-28,134820.52698174102
30,9,Michigan,state,,2001-02-28,124674.88133117024
40,10,New Jersey,state,,2001-02-28,186868.3654858908
56,11,Virginia,state,,2001-02-28,133632.24876418305
59,12,Washington,state,,2001-02-28,184364.0852395124
8,13,Arizona,state,,2001-02-28,143601.56604454093
26,14,Massachusetts,state,,2001-02-28,225364.0106189952
53,15,Tennessee,state,,2001-02-28,116123.60526366992
22,16,Indiana,state,,2001-02-28,100310.87769163057
27,17,Maryland,state,,2001-02-28,159185.7859142078
32,18,Missouri,state,,2001-02-28,103406.5573930611
60,19,Wisconsin,state,,2001-02-28,126232.36328915213
10,20,Colorado,state,,2001-02-28,199178.9846141537
31,21,Minnesota,state,,2001-02-28,141103.15358680568
51,22,South Carolina,state,,2001-02-28,120387.34220144102
4,23,Alabama,state,,2001-02-28,104328.67824183949
25,24,Louisiana,state,,2001-02-28,114974.27956078813
24,25,Kentucky,state,,2001-02-28,92855.71831877757
46,26,Oregon,state,,2001-02-28,157379.42078093436
45,27,Oklahoma,state,,2001-02-28,87516.91721638478
11,28,Connecticut,state,,2001-02-28,175875.49307077358
55,30,Utah,state,,2001-02-28,177544.51192965408
19,31,Iowa,state,,2001-02-28,95174.18330201156
42,32,Nevada,state,,2001-02-28,162107.19714919684
6,33,Arkansas,state,,2001-02-28,93372.14760592382
34,34,Mississippi,state,,2001-02-28,93636.31951654004
23,35,Kansas,state,,2001-02-28,92795.6668869814
41,36,New Mexico,state,,2001-02-28,
38,37,Nebraska,state,,2001-02-28,118522.54896932928
20,38,Idaho,state,,2001-02-28,127525.9703174559
61,39,West Virginia,state,,2001-02-28,76610.1893511004
18,40,Hawaii,state,,2001-02-28,205133.83552171776
39,41,New Hampshire,state,,2001-02-28,150400.2624198793
28,42,Maine,state,,2001-02-28,117200.4074760552
50,43,Rhode Island,state,,2001-02-28,144407.39538870953
35,44,Montana,state,,2001-02-28,
13,45,Delaware,state,,2001-02-28,157206.78262217282
52,46,South Dakota,state,,2001-02-28,106990.41634278926
37,47,North Dakota,state,,2001-02-28,
3,48,Alaska,state,,2001-02-28,144386.4042361672
12,49,District of Columbia,state,,2001-02-28,175489.300819563
58,50,Vermont,state,,2001-02-28,124382.33242512649
62,51,Wyoming,state,,2001-02-28,
9,0,California,state,,2001-03-31,217161.090690245
54,1,Texas,state,,2001-03-31,114580.45053529469
14,2,Florida,state,,2001-03-31,116337.26841954316
43,3,New York,state,,2001-03-31,168131.15862025562
47,4,Pennsylvania,state,,2001-03-31,104675.55271344194
21,5,Illinois,state,,2001-03-31,138745.76571377114
44,6,Ohio,state,,2001-03-31,110258.8597608191
16,7,Georgia,state,,2001-03-31,136776.50080006034
36,8,North Carolina,state,,2001-03-31,135187.54282414974
30,9,Michigan,state,,2001-03-31,125183.81505704133
40,10,New Jersey,state,,2001-03-31,188345.23572058533
56,11,Virginia,state,,2001-03-31,134476.89160362567
59,12,Washington,state,,2001-03-31,185150.14805036748
8,13,Arizona,state,,2001-03-31,144226.30071839853
26,14,Massachusetts,state,,2001-03-31,227789.81868717505
53,15,Tennessee,state,,2001-03-31,116441.81015774964
22,16,Indiana,state,,2001-03-31,100309.50516827192
27,17,Maryland,state,,2001-03-31,159744.0988757012
32,18,Missouri,state,,2001-03-31,103813.36079588278
60,19,Wisconsin,state,,2001-03-31,126762.21196188084
10,20,Colorado,state,,2001-03-31,201065.3479227305
31,21,Minnesota,state,,2001-03-31,142395.90767830386
51,22,South Carolina,state,,2001-03-31,120871.22452634938
4,23,Alabama,state,,2001-03-31,104683.5124919278
25,24,Louisiana,state,,2001-03-31,115568.85710235786
24,25,Kentucky,state,,2001-03-31,93305.68961835303
46,26,Oregon,state,,2001-03-31,157838.93627858834
45,27,Oklahoma,state,,2001-03-31,87891.311968793
11,28,Connecticut,state,,2001-03-31,176897.33682823772
55,30,Utah,state,,2001-03-31,177714.62636930737
19,31,Iowa,state,,2001-03-31,95365.40651949664
42,32,Nevada,state,,2001-03-31,162950.07003344176
6,33,Arkansas,state,,2001-03-31,93660.01743832736
34,34,Mississippi,state,,2001-03-31,93856.73210655228
23,35,Kansas,state,,2001-03-31,93452.49559675918
41,36,New Mexico,state,,2001-03-31,
38,37,Nebraska,state,,2001-03-31,116136.268624494
20,38,Idaho,state,,2001-03-31,128083.882116291
61,39,West Virginia,state,,2001-03-31,76945.2615626277
18,40,Hawaii,state,,2001-03-31,205711.5148100287
39,41,New Hampshire,state,,2001-03-31,152082.33432824622
28,42,Maine,state,,2001-03-31,118340.13499614182
50,43,Rhode Island,state,,2001-03-31,145553.971791568
35,44,Montana,state,,2001-03-31,
13,45,Delaware,state,,2001-03-31,157970.40745272214
52,46,South Dakota,state,,2001-03-31,107442.01277730888
37,47,North Dakota,state,,2001-03-31,
3,48,Alaska,state,,2001-03-31,149296.52699282963
12,49,District of Columbia,state,,2001-03-31,176643.4521103533
58,50,Vermont,state,,2001-03-31,125312.75293882734
62,51,Wyoming,state,,2001-03-31,
9,0,California,state,,2001-04-30,219913.43938632627
54,1,Texas,state,,2001-04-30,114449.34784646322
14,2,Florida,state,,2001-04-30,117161.90722936689
43,3,New York,state,,2001-04-30,169092.7841540237
47,4,Pennsylvania,state,,2001-04-30,105146.6804347382
21,5,Illinois,state,,2001-04-30,139447.6903428441
44,6,Ohio,state,,2001-04-30,110569.90606394556
16,7,Georgia,state,,2001-04-30,137412.563925379
36,8,North Carolina,state,,2001-04-30,135458.84634533853
30,9,Michigan,state,,2001-04-30,125629.74683220543
40,10,New Jersey,state,,2001-04-30,189905.78164083217
56,11,Virginia,state,,2001-04-30,135359.77846721368
59,12,Washington,state,,2001-04-30,185918.94021940453
8,13,Arizona,state,,2001-04-30,144861.42774989
26,14,Massachusetts,state,,2001-04-30,230296.12802467533
53,15,Tennessee,state,,2001-04-30,116694.64769447746
22,16,Indiana,state,,2001-04-30,100264.58627693375
27,17,Maryland,state,,2001-04-30,160495.56945220186
32,18,Missouri,state,,2001-04-30,104336.71246706707
60,19,Wisconsin,state,,2001-04-30,127346.64043197352
10,20,Colorado,state,,2001-04-30,202901.8197056218
31,21,Minnesota,state,,2001-04-30,143795.93360491426
51,22,South Carolina,state,,2001-04-30,121202.62594323332
4,23,Alabama,state,,2001-04-30,104939.35263650598
25,24,Louisiana,state,,2001-04-30,116087.38422524242
24,25,Kentucky,state,,2001-04-30,93709.18278062266
46,26,Oregon,state,,2001-04-30,158240.06601779044
45,27,Oklahoma,state,,2001-04-30,88243.02668228517
11,28,Connecticut,state,,2001-04-30,178077.86627289272
55,30,Utah,state,,2001-04-30,177891.38485260392
19,31,Iowa,state,,2001-04-30,95629.60559282488
42,32,Nevada,state,,2001-04-30,163792.7613691584
6,33,Arkansas,state,,2001-04-30,93839.04238223584
34,34,Mississippi,state,,2001-04-30,94041.35289659751
23,35,Kansas,state,,2001-04-30,94019.34666852024
41,36,New Mexico,state,,2001-04-30,
38,37,Nebraska,state,,2001-04-30,112729.32361583742
20,38,Idaho,state,,2001-04-30,128621.07434780228
61,39,West Virginia,state,,2001-04-30,77102.37214355734
18,40,Hawaii,state,,2001-04-30,206401.39904697225
39,41,New Hampshire,state,,2001-04-30,153817.39503876716
28,42,Maine,state,,2001-04-30,119238.04600431382
50,43,Rhode Island,state,,2001-04-30,146887.11320976695
35,44,Montana,state,,2001-04-30,
13,45,Delaware,state,,2001-04-30,158698.56542375192
52,46,South Dakota,state,,2001-04-30,107848.3128271512
37,47,North Dakota,state,,2001-04-30,
3,48,Alaska,state,,2001-04-30,153012.9795464435
12,49,District of Columbia,state,,2001-04-30,178400.38530718596
58,50,Vermont,state,,2001-04-30,126247.42369795544
62,51,Wyoming,state,,2001-04-30,
9,0,California,state,,2001-05-31,222671.48632848228
54,1,Texas,state,,2001-05-31,114493.36650291522
14,2,Florida,state,,2001-05-31,118065.13544282812
43,3,New York,state,,2001-05-31,170154.80913654892
47,4,Pennsylvania,state,,2001-05-31,105597.55938420125
21,5,Illinois,state,,2001-05-31,140283.01814635994
44,6,Ohio,state,,2001-05-31,110907.3694396308
16,7,Georgia,state,,2001-05-31,138115.21461888377
36,8,North Carolina,state,,2001-05-31,135774.51025406082
30,9,Michigan,state,,2001-05-31,126170.72420968414
40,10,New Jersey,state,,2001-05-31,191445.98801765544
56,11,Virginia,state,,2001-05-31,136336.33782134255
59,12,Washington,state,,2001-05-31,186583.53833211295
8,13,Arizona,state,,2001-05-31,145506.11112608985
26,14,Massachusetts,state,,2001-05-31,232885.55224186004
53,15,Tennessee,state,,2001-05-31,116986.44170615583
22,16,Indiana,state,,2001-05-31,100462.94713436114
27,17,Maryland,state,,2001-05-31,161375.1413300004
32,18,Missouri,state,,2001-05-31,104957.87046810694
60,19,Wisconsin,state,,2001-05-31,127950.40763227276
10,20,Colorado,state,,2001-05-31,204734.64757284892
31,21,Minnesota,state,,2001-05-31,145226.54710575627
51,22,South Carolina,state,,2001-05-31,121576.6967343935
4,23,Alabama,state,,2001-05-31,105192.66168760625
25,24,Louisiana,state,,2001-05-31,116561.11414935868
24,25,Kentucky,state,,2001-05-31,94130.82417608336
46,26,Oregon,state,,2001-05-31,158690.61934091474
45,27,Oklahoma,state,,2001-05-31,88551.246713834
11,28,Connecticut,state,,2001-05-31,179407.4440408117
55,30,Utah,state,,2001-05-31,177991.90221383434
19,31,Iowa,state,,2001-05-31,95932.08719904344
42,32,Nevada,state,,2001-05-31,164689.844319694
6,33,Arkansas,state,,2001-05-31,94166.95782509237
34,34,Mississippi,state,,2001-05-31,94373.1382566822
23,35,Kansas,state,,2001-05-31,94548.75011977278
41,36,New Mexico,state,,2001-05-31,
38,37,Nebraska,state,,2001-05-31,109203.60757848898
20,38,Idaho,state,,2001-05-31,129146.73525166482
61,39,West Virginia,state,,2001-05-31,77409.8045085155
18,40,Hawaii,state,,2001-05-31,207398.57516771616
39,41,New Hampshire,state,,2001-05-31,155754.01566019814
28,42,Maine,state,,2001-05-31,120311.41973553598
50,43,Rhode Island,state,,2001-05-31,148305.32393168638
35,44,Montana,state,,2001-05-31,
13,45,Delaware,state,,2001-05-31,159453.69205193524
52,46,South Dakota,state,,2001-05-31,108442.93094329552
37,47,North Dakota,state,,2001-05-31,
3,48,Alaska,state,,2001-05-31,156092.62728030846
12,49,District of Columbia,state,,2001-05-31,180405.89460099165
58,50,Vermont,state,,2001-05-31,127110.68693453948
62,51,Wyoming,state,,2001-05-31,
9,0,California,state,,2001-06-30,225176.943806884
54,1,Texas,state,,2001-06-30,114626.84086272398
14,2,Florida,state,,2001-06-30,119007.96007672529
43,3,New York,state,,2001-06-30,171327.02926889184
47,4,Pennsylvania,state,,2001-06-30,106056.6139710104
21,5,Illinois,state,,2001-06-30,141163.32996389834
